id,t,s,p,q,date
bitstamp,2020-08-14T07:43:53.470Z,ethusd,423.24,0.50408076,2020-08-14
bitstamp,2020-08-14T07:43:54.267Z,ethusd,423.24,0.30974952,2020-08-14
bitstamp,2020-08-14T07:43:56.472Z,ethusd,423.33,0.7377156,2020-08-14
bitstamp,2020-08-14T07:43:56.472Z,ethusd,423.43,0.299,2020-08-14
bitstamp,2020-08-14T07:43:56.472Z,ethusd,423.43,0.32610975,2020-08-14
bitstamp,2020-08-14T07:44:07.271Z,ethusd,423.24,12.88,2020-08-14
bitstamp,2020-08-14T07:44:07.536Z,ethusd,423.24,0.00045544,2020-08-14
bitstamp,2020-08-14T07:44:15.404Z,ethusd,423.24,11.76,2020-08-14
bitstamp,2020-08-14T07:44:15.724Z,ethusd,423.24,1.69444141,2020-08-14
bitstamp,2020-08-14T07:44:19.043Z,ethusd,423.24,0.2,2020-08-14
bitstamp,2020-08-14T07:44:37.196Z,ethusd,423.14,0.46074795,2020-08-14
bitstamp,2020-08-14T07:44:39.056Z,ethusd,423.14,45.85385502,2020-08-14
bitstamp,2020-08-14T07:44:39.079Z,ethusd,423.14,46.316,2020-08-14
bitstamp,2020-08-14T07:44:39.094Z,ethusd,423.14,46.316,2020-08-14
bitstamp,2020-08-14T07:44:42.224Z,ethusd,423.04,4.91415094,2020-08-14
bitstamp,2020-08-14T07:44:44.947Z,ethusd,423.14,0.2375746,2020-08-14
bitstamp,2020-08-14T07:44:45.462Z,ethusd,423.13,1.35423447,2020-08-14
bitstamp,2020-08-14T07:44:48.828Z,ethusd,423.13,0.94,2020-08-14
bitstamp,2020-08-14T07:44:51.549Z,ethusd,423.13,0.629,2020-08-14
bitstamp,2020-08-14T07:44:52.225Z,ethusd,423.14,0.00242243,2020-08-14
bitstamp,2020-08-14T07:44:52.225Z,ethusd,423.24,0.92604607,2020-08-14
bitstamp,2020-08-14T07:44:52.517Z,ethusd,423.04,8.273,2020-08-14
bitstamp,2020-08-14T07:44:58.855Z,ethusd,423.13,0.91632723,2020-08-14
bitstamp,2020-08-14T07:45:03.187Z,ethusd,423.13,0.00934333,2020-08-14
bitstamp,2020-08-14T07:45:03.187Z,ethusd,423.13,0.38254502,2020-08-14
bitstamp,2020-08-14T07:45:03.187Z,ethusd,423.13,7.67607381,2020-08-14
bitstamp,2020-08-14T07:45:03.187Z,ethusd,423.15,30.20503784,2020-08-14
bitstamp,2020-08-14T07:45:03.664Z,ethusd,423.15,2.25061238,2020-08-14
bitstamp,2020-08-14T07:45:03.675Z,ethusd,423.15,61.197,2020-08-14
bitstamp,2020-08-14T07:45:03.715Z,ethusd,423.15,34.801,2020-08-14
bitstamp,2020-08-14T07:45:03.956Z,ethusd,423.13,0.2,2020-08-14
bitstamp,2020-08-14T07:45:04.004Z,ethusd,423.13,0.04251271,2020-08-14
bitstamp,2020-08-14T07:45:04.442Z,ethusd,423.13,4.74068208,2020-08-14
bitstamp,2020-08-14T07:45:05.596Z,ethusd,423.15,2.979,2020-08-14
bitstamp,2020-08-14T07:45:05.615Z,ethusd,423.15,2.343e-05,2020-08-14
bitstamp,2020-08-14T07:45:10.742Z,ethusd,423.22,108.713,2020-08-14
bitstamp,2020-08-14T07:45:11.293Z,ethusd,423.22,21.4025,2020-08-14
bitstamp,2020-08-14T07:45:11.407Z,ethusd,423.24,23.625,2020-08-14
bitstamp,2020-08-14T07:45:11.531Z,ethusd,423.24,23.625,2020-08-14
bitstamp,2020-08-14T07:45:11.626Z,ethusd,423.24,4.02141063,2020-08-14
bitstamp,2020-08-14T07:45:11.632Z,ethusd,423.24,23.625,2020-08-14
bitstamp,2020-08-14T07:45:11.703Z,ethusd,423.24,2.20652112,2020-08-14
bitstamp,2020-08-14T07:45:11.747Z,ethusd,423.24,21.92032218,2020-08-14
bitstamp,2020-08-14T07:45:11.775Z,ethusd,423.29,0.946,2020-08-14
bitstamp,2020-08-14T07:45:11.895Z,ethusd,423.3,23.621,2020-08-14
bitstamp,2020-08-14T07:45:12.033Z,ethusd,423.24,0.77333059,2020-08-14
bitstamp,2020-08-14T07:45:12.033Z,ethusd,423.3,3.32717947,2020-08-14
bitstamp,2020-08-14T07:45:12.192Z,ethusd,423.3,70.87482053,2020-08-14
bitstamp,2020-08-14T07:45:12.409Z,ethusd,423.24,0.7733,2020-08-14
bitstamp,2020-08-14T07:45:12.419Z,ethusd,423.24,2,2020-08-14
bitstamp,2020-08-14T07:45:12.423Z,ethusd,423.24,0.99404694,2020-08-14
bitstamp,2020-08-14T07:45:12.899Z,ethusd,423.4,0.879,2020-08-14
bitstamp,2020-08-14T07:45:13.191Z,ethusd,423.31,0.46034191,2020-08-14
bitstamp,2020-08-14T07:45:13.989Z,ethusd,423.32,1.89524798,2020-08-14
bitstamp,2020-08-14T07:45:14.784Z,ethusd,423.32,0.10475202,2020-08-14
bitstamp,2020-08-14T07:45:14.784Z,ethusd,423.31,0.10081272,2020-08-14
bitstamp,2020-08-14T07:45:30.128Z,ethusd,423.36,124.803,2020-08-14
bitstamp,2020-08-14T07:45:30.128Z,ethusd,423.36,7.92,2020-08-14
bitstamp,2020-08-14T07:45:30.128Z,ethusd,423.36,1.16324947,2020-08-14
bitstamp,2020-08-14T07:45:30.128Z,ethusd,423.36,34.99375053,2020-08-14
bitstamp,2020-08-14T07:45:32.286Z,ethusd,423.36,0.00624947,2020-08-14
bitstamp,2020-08-14T07:45:32.286Z,ethusd,423.36,0.70352046,2020-08-14
bitstamp,2020-08-14T07:45:34.020Z,ethusd,423.36,0.44284577,2020-08-14
bitstamp,2020-08-14T07:45:34.431Z,ethusd,423.36,4.3973843,2020-08-14
bitstamp,2020-08-14T07:45:34.687Z,ethusd,423.36,0.44914602,2020-08-14
bitstamp,2020-08-14T07:45:35.222Z,ethusd,423.43,0.26801632,2020-08-14
bitstamp,2020-08-14T07:45:35.487Z,ethusd,423.51,0.69,2020-08-14
bitstamp,2020-08-14T07:45:36.342Z,ethusd,423.43,93.00283766,2020-08-14
bitstamp,2020-08-14T07:45:37.082Z,ethusd,423.39,25.04,2020-08-14
bitstamp,2020-08-14T07:45:49.005Z,ethusd,423.38,0.40427039,2020-08-14
bitstamp,2020-08-14T07:45:52.287Z,ethusd,423.38,2.07327173,2020-08-14
bitstamp,2020-08-14T07:46:02.912Z,ethusd,423.38,3.22485885,2020-08-14
bitstamp,2020-08-14T07:46:02.912Z,ethusd,423.38,6.90914115,2020-08-14
bitstamp,2020-08-14T07:46:19.416Z,ethusd,423.38,1.72907955,2020-08-14
bitstamp,2020-08-14T07:46:19.416Z,ethusd,423.45,0.56957956,2020-08-14
bitstamp,2020-08-14T07:46:20.374Z,ethusd,423.3,1.33092138,2020-08-14
bitstamp,2020-08-14T07:46:20.497Z,ethusd,423.3,0.66907862,2020-08-14
bitstamp,2020-08-14T07:46:20.497Z,ethusd,423.18,0.1033652,2020-08-14
bitstamp,2020-08-14T07:46:27.393Z,ethusd,423.22,1.21095396,2020-08-14
bitstamp,2020-08-14T07:46:33.458Z,ethusd,423.45,5.90358528,2020-08-14
bitstamp,2020-08-14T07:46:34.718Z,ethusd,423.38,1.05540597,2020-08-14
bitstamp,2020-08-14T07:46:37.344Z,ethusd,423.39,0.32614686,2020-08-14
bitstamp,2020-08-14T07:46:37.751Z,ethusd,423.39,0.2,2020-08-14
bitstamp,2020-08-14T07:46:38.546Z,ethusd,423.45,30.777,2020-08-14
bitstamp,2020-08-14T07:46:39.512Z,ethusd,423.45,30.77256695,2020-08-14
bitstamp,2020-08-14T07:46:44.350Z,ethusd,423.45,0.76218418,2020-08-14
bitstamp,2020-08-14T07:46:44.619Z,ethusd,423.45,0.202282,2020-08-14
bitstamp,2020-08-14T07:46:44.868Z,ethusd,423.45,24.17228472,2020-08-14
bitstamp,2020-08-14T07:46:44.872Z,ethusd,423.45,0.57075664,2020-08-14
bitstamp,2020-08-14T07:46:45.420Z,ethusd,423.45,0.11930529,2020-08-14
bitstamp,2020-08-14T07:46:52.286Z,ethusd,423.45,0.52201511,2020-08-14
bitstamp,2020-08-14T07:46:52.301Z,ethusd,423.45,0.06550804,2020-08-14
bitstamp,2020-08-14T07:46:52.620Z,ethusd,423.45,0.06550804,2020-08-14
bitstamp,2020-08-14T07:46:53.526Z,ethusd,423.45,4.74106664,2020-08-14
bitstamp,2020-08-14T07:46:54.455Z,ethusd,423.45,0.10443823,2020-08-14
bitstamp,2020-08-14T07:46:54.482Z,ethusd,423.45,2.09675212,2020-08-14
bitstamp,2020-08-14T07:46:54.509Z,ethusd,423.45,3.67571142,2020-08-14
bitstamp,2020-08-14T07:46:54.607Z,ethusd,423.45,0.38036019,2020-08-14
bitstamp,2020-08-14T07:46:54.662Z,ethusd,423.45,1.73699229,2020-08-14
bitstamp,2020-08-14T07:46:54.864Z,ethusd,423.45,1.73796521,2020-08-14
bitstamp,2020-08-14T07:46:54.988Z,ethusd,423.45,1.00074142,2020-08-14
bitstamp,2020-08-14T07:46:55.038Z,ethusd,423.45,4.34779667,2020-08-14
bitstamp,2020-08-14T07:46:55.038Z,ethusd,423.45,0.2,2020-08-14
bitstamp,2020-08-14T07:46:55.038Z,ethusd,423.45,1.02557268,2020-08-14
bitstamp,2020-08-14T07:46:55.038Z,ethusd,423.45,0.29590218,2020-08-14
bitstamp,2020-08-14T07:46:55.783Z,ethusd,423.45,0.198,2020-08-14
bitstamp,2020-08-14T07:46:55.952Z,ethusd,423.45,0.41641258,2020-08-14
bitstamp,2020-08-14T07:46:55.952Z,ethusd,423.46,1.77706714,2020-08-14
bitstamp,2020-08-14T07:46:55.963Z,ethusd,423.46,10,2020-08-14
bitstamp,2020-08-14T07:46:56.064Z,ethusd,423.46,4.60371683,2020-08-14
bitstamp,2020-08-14T07:46:56.149Z,ethusd,423.46,1.40650075,2020-08-14
bitstamp,2020-08-14T07:46:56.173Z,ethusd,423.46,23.6,2020-08-14
bitstamp,2020-08-14T07:46:56.318Z,ethusd,423.46,23.599,2020-08-14
bitstamp,2020-08-14T07:46:56.385Z,ethusd,423.46,1.48542071,2020-08-14
bitstamp,2020-08-14T07:46:56.409Z,ethusd,423.46,33.86809457,2020-08-14
bitstamp,2020-08-14T07:46:56.535Z,ethusd,423.49,23.599,2020-08-14
bitstamp,2020-08-14T07:46:59.281Z,ethusd,423.48,2.1026864,2020-08-14
bitstamp,2020-08-14T07:47:02.287Z,ethusd,423.49,0.55605763,2020-08-14
bitstamp,2020-08-14T07:47:03.374Z,ethusd,423.49,71.61054237,2020-08-14
bitstamp,2020-08-14T07:47:03.374Z,ethusd,423.49,0.98735763,2020-08-14
bitstamp,2020-08-14T07:47:03.409Z,ethusd,423.49,4.521e-05,2020-08-14
bitstamp,2020-08-14T07:47:03.932Z,ethusd,423.51,0.003,2020-08-14
bitstamp,2020-08-14T07:47:03.932Z,ethusd,423.52,4.56448167,2020-08-14
bitstamp,2020-08-14T07:47:03.946Z,ethusd,423.52,2.19125369,2020-08-14
bitstamp,2020-08-14T07:47:03.970Z,ethusd,423.52,4.72926886,2020-08-14
bitstamp,2020-08-14T07:47:03.977Z,ethusd,423.52,3.78148848,2020-08-14
bitstamp,2020-08-14T07:47:03.979Z,ethusd,423.52,0.839,2020-08-14
bitstamp,2020-08-14T07:47:03.989Z,ethusd,423.52,2.86271251,2020-08-14
bitstamp,2020-08-14T07:47:04.003Z,ethusd,423.52,10,2020-08-14
bitstamp,2020-08-14T07:47:04.041Z,ethusd,423.52,11.0146,2020-08-14
bitstamp,2020-08-14T07:47:04.079Z,ethusd,423.52,63.31949479,2020-08-14
bitstamp,2020-08-14T07:47:04.206Z,ethusd,423.62,0.879,2020-08-14
bitstamp,2020-08-14T07:47:04.474Z,ethusd,423.65,0.55928568,2020-08-14
bitstamp,2020-08-14T07:47:04.593Z,ethusd,423.7,12.87322913,2020-08-14
bitstamp,2020-08-14T07:47:05.142Z,ethusd,423.7,0.06657527,2020-08-14
bitstamp,2020-08-14T07:47:05.562Z,ethusd,423.68,2,2020-08-14
bitstamp,2020-08-14T07:47:05.562Z,ethusd,423.65,14.44071432,2020-08-14
bitstamp,2020-08-14T07:47:05.659Z,ethusd,423.57,48,2020-08-14
bitstamp,2020-08-14T07:47:05.671Z,ethusd,423.57,12.8973136,2020-08-14
bitstamp,2020-08-14T07:47:05.715Z,ethusd,423.57,3.72548785,2020-08-14
bitstamp,2020-08-14T07:47:05.723Z,ethusd,423.57,5,2020-08-14
bitstamp,2020-08-14T07:47:05.725Z,ethusd,423.57,8.7,2020-08-14
bitstamp,2020-08-14T07:47:05.734Z,ethusd,423.57,15.84818423,2020-08-14
bitstamp,2020-08-14T07:47:06.071Z,ethusd,423.67,0.6,2020-08-14
bitstamp,2020-08-14T07:47:06.071Z,ethusd,423.65,0.27461857,2020-08-14
bitstamp,2020-08-14T07:47:09.493Z,ethusd,423.7,2.5441933,2020-08-14
bitstamp,2020-08-14T07:47:09.839Z,ethusd,423.7,0.44664021,2020-08-14
bitstamp,2020-08-14T07:47:10.330Z,ethusd,423.7,0.5917424,2020-08-14
bitstamp,2020-08-14T07:47:13.448Z,ethusd,423.7,3.10305381,2020-08-14
bitstamp,2020-08-14T07:47:13.448Z,ethusd,423.7,1.10415218,2020-08-14
bitstamp,2020-08-14T07:47:13.448Z,ethusd,423.73,0.06979401,2020-08-14
bitstamp,2020-08-14T07:47:17.554Z,ethusd,423.7,1,2020-08-14
bitstamp,2020-08-14T07:47:18.453Z,ethusd,423.7,0.3907156,2020-08-14
bitstamp,2020-08-14T07:47:18.483Z,ethusd,423.7,4.32638,2020-08-14
bitstamp,2020-08-14T07:47:21.508Z,ethusd,423.67,2,2020-08-14
bitstamp,2020-08-14T07:47:21.508Z,ethusd,423.66,4.37,2020-08-14
bitstamp,2020-08-14T07:47:22.377Z,ethusd,423.69,0.48903,2020-08-14
bitstamp,2020-08-14T07:47:26.732Z,ethusd,423.69,2.51847461,2020-08-14
bitstamp,2020-08-14T07:47:27.273Z,ethusd,423.69,3.55020681,2020-08-14
bitstamp,2020-08-14T07:47:27.555Z,ethusd,423.69,2.35934808,2020-08-14
bitstamp,2020-08-14T07:47:32.711Z,ethusd,423.62,2,2020-08-14
bitstamp,2020-08-14T07:47:33.021Z,ethusd,423.55,2,2020-08-14
bitstamp,2020-08-14T07:47:33.072Z,ethusd,423.55,3,2020-08-14
bitstamp,2020-08-14T07:47:33.288Z,ethusd,423.55,7,2020-08-14
bitstamp,2020-08-14T07:47:33.305Z,ethusd,423.55,3,2020-08-14
bitstamp,2020-08-14T07:47:37.543Z,ethusd,423.63,5.27474409,2020-08-14
bitstamp,2020-08-14T07:47:58.287Z,ethusd,423.65,0.2,2020-08-14
bitstamp,2020-08-14T07:47:58.287Z,ethusd,423.68,4.12295241,2020-08-14
bitstamp,2020-08-14T07:48:08.522Z,ethusd,423.67,0.96974833,2020-08-14
bitstamp,2020-08-14T07:48:08.532Z,ethusd,423.67,1.14169087,2020-08-14
bitstamp,2020-08-14T07:48:13.837Z,ethusd,423.67,2.21583141,2020-08-14
bitstamp,2020-08-14T07:48:16.329Z,ethusd,423.67,3.7849463,2020-08-14
bitstamp,2020-08-14T07:48:16.337Z,ethusd,423.67,0.9140118,2020-08-14
bitstamp,2020-08-14T07:48:30.839Z,ethusd,423.65,0.2,2020-08-14
bitstamp,2020-08-14T07:48:34.845Z,ethusd,423.67,0.46019349,2020-08-14
bitstamp,2020-08-14T07:48:47.527Z,ethusd,423.61,0.46298635,2020-08-14
bitstamp,2020-08-14T07:48:47.527Z,ethusd,423.66,0.34320531,2020-08-14
bitstamp,2020-08-14T07:48:47.527Z,ethusd,423.67,0.59224754,2020-08-14
bitstamp,2020-08-14T07:48:48.970Z,ethusd,423.52,2,2020-08-14
bitstamp,2020-08-14T07:48:50.720Z,ethusd,423.66,2,2020-08-14
bitstamp,2020-08-14T07:48:53.486Z,ethusd,423.66,5.434,2020-08-14
bitstamp,2020-08-14T07:48:53.490Z,ethusd,423.66,2,2020-08-14
bitstamp,2020-08-14T07:48:56.241Z,ethusd,423.66,6.866,2020-08-14
bitstamp,2020-08-14T07:48:56.241Z,ethusd,423.61,2,2020-08-14
bitstamp,2020-08-14T07:48:56.241Z,ethusd,423.5,0.004,2020-08-14
bitstamp,2020-08-14T07:49:00.322Z,ethusd,423.67,2.4987035,2020-08-14
bitstamp,2020-08-14T07:49:03.441Z,ethusd,423.51,2,2020-08-14
bitstamp,2020-08-14T07:49:03.441Z,ethusd,423.51,11.62,2020-08-14
bitstamp,2020-08-14T07:49:11.747Z,ethusd,423.67,1.89128037,2020-08-14
bitstamp,2020-08-14T07:49:12.681Z,ethusd,423.67,0.278,2020-08-14
bitstamp,2020-08-14T07:49:14.422Z,ethusd,423.51,2,2020-08-14
bitstamp,2020-08-14T07:49:14.422Z,ethusd,423.5,4.71855017,2020-08-14
bitstamp,2020-08-14T07:49:14.422Z,ethusd,423.46,5.78144983,2020-08-14
bitstamp,2020-08-14T07:49:22.372Z,ethusd,423.67,1.33251847,2020-08-14
bitstamp,2020-08-14T07:49:39.571Z,ethusd,423.67,7.95899806,2020-08-14
bitstamp,2020-08-14T07:49:45.023Z,ethusd,423.67,0.70686947,2020-08-14
bitstamp,2020-08-14T07:49:59.953Z,ethusd,423.67,0.70689226,2020-08-14
bitstamp,2020-08-14T07:50:23.924Z,ethusd,423.56,12.5,2020-08-14
bitstamp,2020-08-14T07:50:28.371Z,ethusd,423.21,2,2020-08-14
bitstamp,2020-08-14T07:50:32.244Z,ethusd,423.15,2,2020-08-14
bitstamp,2020-08-14T07:50:32.244Z,ethusd,423.14,0.6693968,2020-08-14
bitstamp,2020-08-14T07:51:03.008Z,ethusd,423.32,30,2020-08-14
bitstamp,2020-08-14T07:51:03.972Z,ethusd,423.34,16.54915434,2020-08-14
bitstamp,2020-08-14T07:51:03.972Z,ethusd,423.34,29.99084566,2020-08-14
bitstamp,2020-08-14T07:51:06.305Z,ethusd,423.34,0.2,2020-08-14
bitstamp,2020-08-14T07:51:06.378Z,ethusd,423.35,0.08,2020-08-14
bitstamp,2020-08-14T07:51:06.578Z,ethusd,423.34,0.28170579,2020-08-14
bitstamp,2020-08-14T07:51:07.503Z,ethusd,423.35,49.7182,2020-08-14
bitstamp,2020-08-14T07:51:07.581Z,ethusd,423.35,9.421e-05,2020-08-14
bitstamp,2020-08-14T07:51:08.263Z,ethusd,423.35,2,2020-08-14
bitstamp,2020-08-14T07:51:08.520Z,ethusd,423.35,48,2020-08-14
bitstamp,2020-08-14T07:51:09.345Z,ethusd,423.44,30,2020-08-14
bitstamp,2020-08-14T07:51:09.526Z,ethusd,423.44,0.2,2020-08-14
bitstamp,2020-08-14T07:51:09.526Z,ethusd,423.47,10.72727756,2020-08-14
bitstamp,2020-08-14T07:51:09.526Z,ethusd,423.48,11.807,2020-08-14
bitstamp,2020-08-14T07:51:09.526Z,ethusd,423.5,8.269,2020-08-14
bitstamp,2020-08-14T07:51:09.526Z,ethusd,423.51,9.99672244,2020-08-14
bitstamp,2020-08-14T07:51:09.819Z,ethusd,423.5,8.269,2020-08-14
bitstamp,2020-08-14T07:51:09.819Z,ethusd,423.51,7.72427756,2020-08-14
bitstamp,2020-08-14T07:51:09.819Z,ethusd,423.52,20.27461857,2020-08-14
bitstamp,2020-08-14T07:51:09.819Z,ethusd,423.55,4.73210387,2020-08-14
bitstamp,2020-08-14T07:51:09.876Z,ethusd,423.44,25.073307,2020-08-14
bitstamp,2020-08-14T07:51:10.924Z,ethusd,423.65,11.8,2020-08-14
bitstamp,2020-08-14T07:51:10.967Z,ethusd,423.44,0.5289796,2020-08-14
bitstamp,2020-08-14T07:51:10.985Z,ethusd,423.67,3.46787644,2020-08-14
bitstamp,2020-08-14T07:51:11.630Z,ethusd,423.68,23.28,2020-08-14
bitstamp,2020-08-14T07:51:11.650Z,ethusd,423.68,54.4666,2020-08-14
bitstamp,2020-08-14T07:51:12.263Z,ethusd,423.75,8.058,2020-08-14
bitstamp,2020-08-14T07:51:12.271Z,ethusd,423.51,0.32386506,2020-08-14
bitstamp,2020-08-14T07:51:12.589Z,ethusd,423.75,21.7,2020-08-14
bitstamp,2020-08-14T07:51:12.617Z,ethusd,423.75,25.75,2020-08-14
bitstamp,2020-08-14T07:51:13.168Z,ethusd,423.67,16.978,2020-08-14
bitstamp,2020-08-14T07:51:40.608Z,ethusd,423.44,6.90059891,2020-08-14
bitstamp,2020-08-14T07:51:40.705Z,ethusd,423.44,3.18246741,2020-08-14
bitstamp,2020-08-14T07:51:41.146Z,ethusd,423.44,2.44730776,2020-08-14
bitstamp,2020-08-14T07:51:41.194Z,ethusd,423.44,11.867,2020-08-14
bitstamp,2020-08-14T07:51:41.248Z,ethusd,423.44,0.00033932,2020-08-14
bitstamp,2020-08-14T07:51:41.426Z,ethusd,423.44,0.2,2020-08-14
bitstamp,2020-08-14T07:51:42.345Z,ethusd,423.53,3.00778709,2020-08-14
bitstamp,2020-08-14T07:51:44.970Z,ethusd,423.53,6.99221291,2020-08-14
bitstamp,2020-08-14T07:51:44.970Z,ethusd,423.53,0.2,2020-08-14
bitstamp,2020-08-14T07:51:44.970Z,ethusd,423.53,0.5289796,2020-08-14
bitstamp,2020-08-14T07:51:48.972Z,ethusd,423.53,0.28775332,2020-08-14
bitstamp,2020-08-14T07:51:57.484Z,ethusd,423.53,74.5514,2020-08-14
bitstamp,2020-08-14T07:52:07.466Z,ethusd,423.62,10.73107712,2020-08-14
bitstamp,2020-08-14T07:52:07.466Z,ethusd,423.62,5,2020-08-14
bitstamp,2020-08-14T07:52:07.466Z,ethusd,423.62,0.52163266,2020-08-14
bitstamp,2020-08-14T07:52:07.517Z,ethusd,423.62,29.99729022,2020-08-14
bitstamp,2020-08-14T07:52:37.977Z,ethusd,423.45,26.689,2020-08-14
bitstamp,2020-08-14T07:52:37.996Z,ethusd,423.45,23.311,2020-08-14
bitstamp,2020-08-14T07:52:39.704Z,ethusd,423.48,50,2020-08-14
bitstamp,2020-08-14T07:52:40.711Z,ethusd,423.41,50,2020-08-14
bitstamp,2020-08-14T07:52:42.149Z,ethusd,423.36,36.38,2020-08-14
bitstamp,2020-08-14T07:52:43.166Z,ethusd,423.36,13.62,2020-08-14
bitstamp,2020-08-14T07:53:19.367Z,ethusd,423.5,0.70523502,2020-08-14
bitstamp,2020-08-14T07:53:19.676Z,ethusd,423.5,1.39841766,2020-08-14
bitstamp,2020-08-14T07:53:19.934Z,ethusd,423.29,0.41106273,2020-08-14
bitstamp,2020-08-14T07:53:26.171Z,ethusd,423.29,35,2020-08-14
bitstamp,2020-08-14T07:53:27.535Z,ethusd,423.5,2.58148359,2020-08-14
bitstamp,2020-08-14T07:53:32.326Z,ethusd,423.51,8.27,2020-08-14
bitstamp,2020-08-14T07:53:32.326Z,ethusd,423.52,22.13907,2020-08-14
bitstamp,2020-08-14T07:53:32.326Z,ethusd,423.52,0.25205,2020-08-14
bitstamp,2020-08-14T07:53:32.326Z,ethusd,423.55,11.8,2020-08-14
bitstamp,2020-08-14T07:53:32.326Z,ethusd,423.57,2.83888,2020-08-14
bitstamp,2020-08-14T07:53:33.552Z,ethusd,423.31,30,2020-08-14
bitstamp,2020-08-14T07:53:33.552Z,ethusd,423.29,5,2020-08-14
bitstamp,2020-08-14T07:53:57.337Z,ethusd,423.51,69.6912,2020-08-14
bitstamp,2020-08-14T07:53:57.337Z,ethusd,423.51,30.9,2020-08-14
bitstamp,2020-08-14T07:54:02.281Z,ethusd,423.53,0.08147,2020-08-14
bitstamp,2020-08-14T07:54:02.281Z,ethusd,423.53,1.26105242,2020-08-14
bitstamp,2020-08-14T07:54:20.605Z,ethusd,423.51,41,2020-08-14
bitstamp,2020-08-14T07:54:29.264Z,ethusd,423.51,2.48558948,2020-08-14
bitstamp,2020-08-14T07:54:29.264Z,ethusd,423.51,10.07234225,2020-08-14
bitstamp,2020-08-14T07:54:29.265Z,ethusd,423.51,2.17609974,2020-08-14
bitstamp,2020-08-14T07:54:29.350Z,ethusd,423.51,3.04653963,2020-08-14
bitstamp,2020-08-14T07:54:41.281Z,ethusd,423.51,24.7189289,2020-08-14
bitstamp,2020-08-14T07:54:41.281Z,ethusd,423.53,0.96306,2020-08-14
bitstamp,2020-08-14T07:54:41.281Z,ethusd,423.53,15.3180111,2020-08-14
bitstamp,2020-08-14T07:54:56.985Z,ethusd,423.58,60.6856,2020-08-14
bitstamp,2020-08-14T07:54:56.985Z,ethusd,423.58,3.26938776,2020-08-14
bitstamp,2020-08-14T07:55:23.825Z,ethusd,423.58,0.4003332,2020-08-14
bitstamp,2020-08-14T07:55:28.231Z,ethusd,423.61,0.368,2020-08-14
bitstamp,2020-08-14T07:55:28.231Z,ethusd,423.61,0.20220729,2020-08-14
bitstamp,2020-08-14T07:55:34.127Z,ethusd,423.52,8.265,2020-08-14
bitstamp,2020-08-14T07:55:34.207Z,ethusd,423.49,11.1402255,2020-08-14
bitstamp,2020-08-14T07:56:22.987Z,ethusd,423.49,76.1051,2020-08-14
bitstamp,2020-08-14T07:56:22.987Z,ethusd,423.49,11.802,2020-08-14
bitstamp,2020-08-14T07:56:22.987Z,ethusd,423.49,2.13061225,2020-08-14
bitstamp,2020-08-14T07:56:22.987Z,ethusd,423.5,0.79714205,2020-08-14
bitstamp,2020-08-14T07:56:22.987Z,ethusd,423.51,44.1651457,2020-08-14
bitstamp,2020-08-14T07:56:23.271Z,ethusd,423.51,34.1102543,2020-08-14
bitstamp,2020-08-14T07:56:23.471Z,ethusd,423.54,0.91536,2020-08-14
bitstamp,2020-08-14T07:56:23.471Z,ethusd,423.54,2.44816,2020-08-14
bitstamp,2020-08-14T07:56:23.471Z,ethusd,423.55,12.0991,2020-08-14
bitstamp,2020-08-14T07:56:23.471Z,ethusd,423.55,0.16261,2020-08-14
bitstamp,2020-08-14T07:56:23.471Z,ethusd,423.56,1.39808,2020-08-14
bitstamp,2020-08-14T07:56:23.471Z,ethusd,423.56,0.6986257,2020-08-14
bitstamp,2020-08-14T07:56:23.522Z,ethusd,423.56,1.5628343,2020-08-14
bitstamp,2020-08-14T07:56:23.522Z,ethusd,423.56,1.92006,2020-08-14
bitstamp,2020-08-14T07:56:23.522Z,ethusd,423.62,5.40309968,2020-08-14
bitstamp,2020-08-14T07:56:23.525Z,ethusd,423.62,4.70882394,2020-08-14
bitstamp,2020-08-14T07:56:24.173Z,ethusd,423.59,1.09,2020-08-14
bitstamp,2020-08-14T07:56:24.968Z,ethusd,423.64,16.60675,2020-08-14
bitstamp,2020-08-14T07:56:24.968Z,ethusd,423.64,2.42319,2020-08-14
bitstamp,2020-08-14T07:56:25.165Z,ethusd,423.64,0.00702,2020-08-14
bitstamp,2020-08-14T07:56:35.577Z,ethusd,423.78,10.19,2020-08-14
bitstamp,2020-08-14T07:56:46.113Z,ethusd,423.78,4.9,2020-08-14
bitstamp,2020-08-14T07:56:46.114Z,ethusd,423.78,56.811,2020-08-14
bitstamp,2020-08-14T07:56:54.691Z,ethusd,423.78,9.91,2020-08-14
bitstamp,2020-08-14T07:56:54.768Z,ethusd,423.78,8.5213,2020-08-14
bitstamp,2020-08-14T07:56:54.768Z,ethusd,423.78,0.19283,2020-08-14
bitstamp,2020-08-14T07:56:54.768Z,ethusd,423.81,22.2935,2020-08-14
bitstamp,2020-08-14T07:57:08.222Z,ethusd,423.85,0.5,2020-08-14
bitstamp,2020-08-14T07:57:09.839Z,ethusd,423.85,2,2020-08-14
bitstamp,2020-08-14T07:57:10.028Z,ethusd,423.85,65.7543,2020-08-14
bitstamp,2020-08-14T07:57:16.561Z,ethusd,423.78,10,2020-08-14
bitstamp,2020-08-14T07:57:26.483Z,ethusd,423.75,78.1948,2020-08-14
